Train Name,From,To,Departure Date,Departure Time,Arrival Time,Base Price,Total Seats
SPT2,Đà Nẵng,TP Hồ Chí Minh,2026-06-19,13:45,07:15,850000,248
HP1,TP Hồ Chí Minh,Nha Trang,2026-06-19,12:00,18:00,500000,248
SE4,Nha Trang,TP Hồ Chí Minh,2026-06-19,14:30,07:30,500000,248
SE1,TP Hồ Chí Minh,Bình Thuận,2026-06-19,11:30,19:30,350000,248
SE2,Bình Thuận,TP Hồ Chí Minh,2026-06-19,16:30,05:15,350000,248
SE5,Đà Nẵng,Huế,2026-06-19,08:15,17:15,120000,248
SE1,Huế,Đà Nẵng,2026-06-19,17:45,05:15,120000,248
NA1,Đà Nẵng,Nha Trang,2026-06-19,11:15,19:45,450000,248
SE4,Nha Trang,Đà Nẵng,2026-06-19,16:45,05:00,450000,248
SE2,Hà Nội,TP Hồ Chí Minh,2026-06-20,10:45,20:45,1200000,248
SE6,TP Hồ Chí Minh,Hà Nội,2026-06-20,14:30,05:00,1200000,248
SE6,Hà Nội,Đà Nẵng,2026-06-20,10:00,17:00,800000,248
SE1,Đà Nẵng,Hà Nội,2026-06-20,17:15,06:45,800000,248
SPT2,Hà Nội,Vinh,2026-06-20,11:15,20:30,300000,248
TN1,Vinh,Hà Nội,2026-06-20,14:30,05:15,300000,248
HP2,Hà Nội,Huế,2026-06-20,11:30,17:15,650000,248
NA1,Huế,Hà Nội,2026-06-20,18:45,06:30,650000,248
VĐ2,Hà Nội,Lào Cai,2026-06-20,12:30,16:45,400000,248
SPT2,Lào Cai,Hà Nội,2026-06-20,17:15,04:45,400000,248
SE4,Hà Nội,Hải Phòng,2026-06-20,12:00,19:30,150000,248
NA1,Hải Phòng,Hà Nội,2026-06-20,15:00,07:45,150000,248
SE5,Hà Nội,Nha Trang,2026-06-20,10:00,16:30,950000,248
SE8,Nha Trang,Hà Nội,2026-06-20,15:15,04:15,950000,248
SPT2,TP Hồ Chí Minh,Đà Nẵng,2026-06-20,12:45,19:30,850000,248
HP1,Đà Nẵng,TP Hồ Chí Minh,2026-06-20,17:15,04:00,850000,248
SE1,TP Hồ Chí Minh,Nha Trang,2026-06-20,05:00,18:45,500000,248
SE10,Nha Trang,TP Hồ Chí Minh,2026-06-20,13:45,05:45,500000,248
HP1,TP Hồ Chí Minh,Bình Thuận,2026-06-20,11:30,16:15,350000,248
SE4,Bình Thuận,TP Hồ Chí Minh,2026-06-20,15:30,05:15,350000,248
TN1,Đà Nẵng,Huế,2026-06-20,11:45,17:30,120000,248
SE8,Huế,Đà Nẵng,2026-06-20,18:45,07:30,120000,248
SE3,Đà Nẵng,Nha Trang,2026-06-20,11:00,18:45,450000,248
HP2,Nha Trang,Đà Nẵng,2026-06-20,14:15,05:00,450000,248
NA2,Hà Nội,TP Hồ Chí Minh,2026-06-21,06:00,17:00,1200000,248
SE5,TP Hồ Chí Minh,Hà Nội,2026-06-21,16:00,05:00,1200000,248
SE7,Hà Nội,Đà Nẵng,2026-06-21,05:15,21:15,800000,248
SE9,Đà Nẵng,Hà Nội,2026-06-21,17:30,06:45,800000,248
SE2,Hà Nội,Vinh,2026-06-21,10:00,21:45,300000,248
NA1,Vinh,Hà Nội,2026-06-21,18:30,04:15,300000,248
TN1,Hà Nội,Huế,2026-06-21,09:30,20:30,650000,248
SE4,Huế,Hà Nội,2026-06-21,17:30,06:15,650000,248
SE8,Hà Nội,Lào Cai,2026-06-21,05:45,19:15,400000,248
SE7,Lào Cai,Hà Nội,2026-06-21,13:00,07:15,400000,248
NA1,Hà Nội,Hải Phòng,2026-06-21,05:15,20:15,150000,248
SPT1,Hải Phòng,Hà Nội,2026-06-21,17:00,05:15,150000,248
VĐ1,Hà Nội,Nha Trang,2026-06-21,05:30,19:00,950000,248
HP1,Nha Trang,Hà Nội,2026-06-21,18:30,07:30,950000,248
NA1,TP Hồ Chí Minh,Đà Nẵng,2026-06-21,05:30,19:00,850000,248
TN1,Đà Nẵng,TP Hồ Chí Minh,2026-06-21,17:00,05:00,850000,248
VĐ2,TP Hồ Chí Minh,Nha Trang,2026-06-21,09:15,21:00,500000,248
SE7,Nha Trang,TP Hồ Chí Minh,2026-06-21,13:45,04:45,500000,248
VĐ1,TP Hồ Chí Minh,Bình Thuận,2026-06-21,08:30,16:45,350000,248
SE9,Bình Thuận,TP Hồ Chí Minh,2026-06-21,16:15,04:00,350000,248
SPT1,Đà Nẵng,Huế,2026-06-21,10:45,21:45,120000,248
TN1,Huế,Đà Nẵng,2026-06-21,14:30,05:30,120000,248
SE10,Đà Nẵng,Nha Trang,2026-06-21,06:15,18:15,450000,248
NA1,Nha Trang,Đà Nẵng,2026-06-21,13:45,05:00,450000,248
SE10,Hà Nội,TP Hồ Chí Minh,2026-06-22,05:30,21:15,1200000,248
SPT1,TP Hồ Chí Minh,Hà Nội,2026-06-22,16:30,04:00,1200000,248
SE7,Hà Nội,Đà Nẵng,2026-06-22,07:45,18:00,800000,248
SE6,Đà Nẵng,Hà Nội,2026-06-22,14:30,04:15,800000,248
NA1,Hà Nội,Vinh,2026-06-22,07:30,17:15,300000,248
SE8,Vinh,Hà Nội,2026-06-22,13:45,07:15,300000,248
SPT1,Hà Nội,Huế,2026-06-22,09:00,21:30,650000,248
HP1,Huế,Hà Nội,2026-06-22,16:30,05:30,650000,248
SE7,Hà Nội,Lào Cai,2026-06-22,11:45,18:15,400000,248
SE3,Lào Cai,Hà Nội,2026-06-22,16:15,06:30,400000,248
TN2,Hà Nội,Hải Phòng,2026-06-22,07:30,18:15,150000,248
HP1,Hải Phòng,Hà Nội,2026-06-22,14:00,04:30,150000,248
SE1,Hà Nội,Nha Trang,2026-06-22,08:45,20:15,950000,248
HP1,Nha Trang,Hà Nội,2026-06-22,14:30,04:00,950000,248
SE9,TP Hồ Chí Minh,Đà Nẵng,2026-06-22,10:30,16:00,850000,248
SE8,Đà Nẵng,TP Hồ Chí Minh,2026-06-22,17:15,07:00,850000,248
SE1,TP Hồ Chí Minh,Nha Trang,2026-06-22,10:15,17:00,500000,248
HP1,Nha Trang,TP Hồ Chí Minh,2026-06-22,16:15,07:30,500000,248
SE5,TP Hồ Chí Minh,Bình Thuận,2026-06-22,08:00,21:30,350000,248
SE6,Bình Thuận,TP Hồ Chí Minh,2026-06-22,14:30,06:15,350000,248
SE9,Đà Nẵng,Huế,2026-06-22,11:30,20:30,120000,248
SE2,Huế,Đà Nẵng,2026-06-22,15:30,05:15,120000,248
SE8,Đà Nẵng,Nha Trang,2026-06-22,07:00,19:30,450000,248
VĐ2,Nha Trang,Đà Nẵng,2026-06-22,18:30,04:45,450000,248
SE6,Hà Nội,TP Hồ Chí Minh,2026-06-23,08:45,19:45,1200000,248
TN2,TP Hồ Chí Minh,Hà Nội,2026-06-23,16:30,04:45,1200000,248
NA1,Hà Nội,Đà Nẵng,2026-06-23,06:15,16:30,800000,248
HP2,Đà Nẵng,Hà Nội,2026-06-23,13:00,07:30,800000,248
SE6,Hà Nội,Vinh,2026-06-23,09:30,19:00,300000,248
SE2,Vinh,Hà Nội,2026-06-23,16:45,05:15,300000,248
TN2,Hà Nội,Huế,2026-06-23,12:00,18:00,650000,248
SE2,Huế,Hà Nội,2026-06-23,17:45,07:30,650000,248
NA2,Hà Nội,Lào Cai,2026-06-23,06:15,21:45,400000,248
SE1,Lào Cai,Hà Nội,2026-06-23,18:15,07:30,400000,248
VĐ1,Hà Nội,Hải Phòng,2026-06-23,10:45,17:30,150000,248
NA1,Hải Phòng,Hà Nội,2026-06-23,16:15,06:15,150000,248
SE8,Hà Nội,Nha Trang,2026-06-23,12:00,16:15,950000,248
SE2,Nha Trang,Hà Nội,2026-06-23,13:15,05:30,950000,248
SE7,TP Hồ Chí Minh,Đà Nẵng,2026-06-23,08:00,19:45,850000,248
SE9,Đà Nẵng,TP Hồ Chí Minh,2026-06-23,13:45,07:30,850000,248
SE9,TP Hồ Chí Minh,Nha Trang,2026-06-23,07:00,18:15,500000,248
HP2,Nha Trang,TP Hồ Chí Minh,2026-06-23,13:00,05:30,500000,248
SE1,TP Hồ Chí Minh,Bình Thuận,2026-06-23,05:45,20:30,350000,248
SE7,Bình Thuận,TP Hồ Chí Minh,2026-06-23,16:45,06:00,350000,248
SE2,Đà Nẵng,Huế,2026-06-23,07:30,16:45,120000,248
SE6,Huế,Đà Nẵng,2026-06-23,16:45,06:45,120000,248
SE7,Đà Nẵng,Nha Trang,2026-06-23,09:15,21:15,450000,248
HP2,Nha Trang,Đà Nẵng,2026-06-23,17:45,07:00,450000,248
NA2,Hà Nội,TP Hồ Chí Minh,2026-06-24,09:30,19:15,1200000,248
SE3,TP Hồ Chí Minh,Hà Nội,2026-06-24,17:15,06:15,1200000,248
NA2,Hà Nội,Đà Nẵng,2026-06-24,07:45,17:15,800000,248
VĐ2,Đà Nẵng,Hà Nội,2026-06-24,14:30,04:00,800000,248
SE10,Hà Nội,Vinh,2026-06-24,12:30,18:45,300000,248
TN1,Vinh,Hà Nội,2026-06-24,17:30,04:15,300000,248
SE2,Hà Nội,Huế,2026-06-24,12:45,21:30,650000,248
SE4,Huế,Hà Nội,2026-06-24,16:00,04:45,650000,248
HP1,Hà Nội,Lào Cai,2026-06-24,08:45,17:15,400000,248
SE4,Lào Cai,Hà Nội,2026-06-24,14:00,06:00,400000,248
NA2,Hà Nội,Hải Phòng,2026-06-24,06:00,18:00,150000,248
SPT1,Hải Phòng,Hà Nội,2026-06-24,18:00,06:45,150000,248
SE2,Hà Nội,Nha Trang,2026-06-24,06:15,20:30,950000,248
SPT1,Nha Trang,Hà Nội,2026-06-24,16:15,05:45,950000,248
SE6,TP Hồ Chí Minh,Đà Nẵng,2026-06-24,08:30,20:30,850000,248
VĐ2,Đà Nẵng,TP Hồ Chí Minh,2026-06-24,15:00,05:15,850000,248
SE3,TP Hồ Chí Minh,Nha Trang,2026-06-24,10:30,16:45,500000,248
SPT1,Nha Trang,TP Hồ Chí Minh,2026-06-24,16:30,06:15,500000,248
NA1,TP Hồ Chí Minh,Bình Thuận,2026-06-24,09:45,18:00,350000,248
TN1,Bình Thuận,TP Hồ Chí Minh,2026-06-24,17:15,05:45,350000,248
SE8,Đà Nẵng,Huế,2026-06-24,06:45,17:45,120000,248
VĐ2,Huế,Đà Nẵng,2026-06-24,14:30,07:45,120000,248
SE9,Đà Nẵng,Nha Trang,2026-06-24,08:15,20:00,450000,248
SE2,Nha Trang,Đà Nẵng,2026-06-24,15:00,05:45,450000,248
TN2,Hà Nội,TP Hồ Chí Minh,2026-06-25,08:45,20:15,1200000,248
SPT2,TP Hồ Chí Minh,Hà Nội,2026-06-25,15:15,05:30,1200000,248
TN1,Hà Nội,Đà Nẵng,2026-06-25,09:00,18:30,800000,248
SE6,Đà Nẵng,Hà Nội,2026-06-25,16:45,04:15,800000,248
SE4,Hà Nội,Vinh,2026-06-25,06:45,18:00,300000,248
NA1,Vinh,Hà Nội,2026-06-25,13:00,07:00,300000,248
SPT2,Hà Nội,Huế,2026-06-25,08:45,16:00,650000,248
SE5,Huế,Hà Nội,2026-06-25,15:45,07:45,650000,248
SE2,Hà Nội,Lào Cai,2026-06-25,05:45,17:30,400000,248
SE5,Lào Cai,Hà Nội,2026-06-25,17:00,05:15,400000,248
SE2,Hà Nội,Hải Phòng,2026-06-25,07:30,21:30,150000,248
SE10,Hải Phòng,Hà Nội,2026-06-25,18:15,06:00,150000,248
TN1,Hà Nội,Nha Trang,2026-06-25,05:00,17:00,950000,248
NA1,Nha Trang,Hà Nội,2026-06-25,13:30,04:00,950000,248
TN1,TP Hồ Chí Minh,Đà Nẵng,2026-06-25,07:15,20:00,850000,248
SE10,Đà Nẵng,TP Hồ Chí Minh,2026-06-25,16:30,05:45,850000,248
HP2,TP Hồ Chí Minh,Nha Trang,2026-06-25,06:45,18:45,500000,248
SPT2,Nha Trang,TP Hồ Chí Minh,2026-06-25,14:15,07:15,500000,248
SE6,TP Hồ Chí Minh,Bình Thuận,2026-06-25,11:30,16:45,350000,248
SPT2,Bình Thuận,TP Hồ Chí Minh,2026-06-25,18:30,05:15,350000,248
SE8,Đà Nẵng,Huế,2026-06-25,10:15,21:00,120000,248
VĐ1,Huế,Đà Nẵng,2026-06-25,16:30,05:45,120000,248
SE3,Đà Nẵng,Nha Trang,2026-06-25,06:15,18:00,450000,248
HP1,Nha Trang,Đà Nẵng,2026-06-25,16:30,05:00,450000,248
SPT1,Hà Nội,TP Hồ Chí Minh,2026-06-26,10:45,16:15,1200000,248
SE4,TP Hồ Chí Minh,Hà Nội,2026-06-26,15:45,05:15,1200000,248
SE6,Hà Nội,Đà Nẵng,2026-06-26,05:45,16:45,800000,248
TN2,Đà Nẵng,Hà Nội,2026-06-26,13:30,04:30,800000,248
SE7,Hà Nội,Vinh,2026-06-26,05:30,17:45,300000,248
NA2,Vinh,Hà Nội,2026-06-26,17:00,05:30,300000,248
VĐ1,Hà Nội,Huế,2026-06-26,12:45,19:15,650000,248
SE7,Huế,Hà Nội,2026-06-26,15:30,04:30,650000,248
SE3,Hà Nội,Lào Cai,2026-06-26,11:30,17:00,400000,248
TN1,Lào Cai,Hà Nội,2026-06-26,15:00,04:30,400000,248
SE5,Hà Nội,Hải Phòng,2026-06-26,10:00,17:00,150000,248
SE8,Hải Phòng,Hà Nội,2026-06-26,17:00,07:30,150000,248
NA2,Hà Nội,Nha Trang,2026-06-26,06:00,17:00,950000,248
SE5,Nha Trang,Hà Nội,2026-06-26,16:45,05:45,950000,248
SE8,TP Hồ Chí Minh,Đà Nẵng,2026-06-26,08:00,20:15,850000,248
SE6,Đà Nẵng,TP Hồ Chí Minh,2026-06-26,13:15,07:45,850000,248
HP1,TP Hồ Chí Minh,Nha Trang,2026-06-26,07:15,20:00,500000,248
SE6,Nha Trang,TP Hồ Chí Minh,2026-06-26,14:15,04:30,500000,248
TN2,TP Hồ Chí Minh,Bình Thuận,2026-06-26,08:00,16:45,350000,248
HP2,Bình Thuận,TP Hồ Chí Minh,2026-06-26,16:30,06:45,350000,248
TN2,Đà Nẵng,Huế,2026-06-26,06:30,20:30,120000,248
TN2,Huế,Đà Nẵng,2026-06-26,15:00,06:15,120000,248
SE7,Đà Nẵng,Nha Trang,2026-06-26,10:00,19:00,450000,248
SE6,Nha Trang,Đà Nẵng,2026-06-26,18:30,06:15,450000,248
SE3,Hà Nội,TP Hồ Chí Minh,2026-06-27,12:30,19:30,1200000,248
VĐ1,TP Hồ Chí Minh,Hà Nội,2026-06-27,15:30,07:15,1200000,248
HP1,Hà Nội,Đà Nẵng,2026-06-27,11:45,20:30,800000,248
SE2,Đà Nẵng,Hà Nội,2026-06-27,17:45,06:30,800000,248
SE4,Hà Nội,Vinh,2026-06-27,12:15,19:00,300000,248
VĐ2,Vinh,Hà Nội,2026-06-27,17:45,04:30,300000,248
NA2,Hà Nội,Huế,2026-06-27,06:00,16:15,650000,248
NA1,Huế,Hà Nội,2026-06-27,14:00,07:15,650000,248
SE2,Hà Nội,Lào Cai,2026-06-27,08:30,20:45,400000,248
NA1,Lào Cai,Hà Nội,2026-06-27,18:00,04:15,400000,248
SPT1,Hà Nội,Hải Phòng,2026-06-27,07:15,17:00,150000,248
SPT1,Hải Phòng,Hà Nội,2026-06-27,18:00,04:15,150000,248
VĐ2,Hà Nội,Nha Trang,2026-06-27,06:30,16:30,950000,248
HP1,Nha Trang,Hà Nội,2026-06-27,16:45,06:30,950000,248
TN1,TP Hồ Chí Minh,Đà Nẵng,2026-06-27,07:45,19:30,850000,248
SPT1,Đà Nẵng,TP Hồ Chí Minh,2026-06-27,15:30,07:45,850000,248
SE5,TP Hồ Chí Minh,Nha Trang,2026-06-27,09:00,20:45,500000,248
SE6,Nha Trang,TP Hồ Chí Minh,2026-06-27,17:45,04:45,500000,248
SE2,TP Hồ Chí Minh,Bình Thuận,2026-06-27,11:00,16:45,350000,248
SE8,Bình Thuận,TP Hồ Chí Minh,2026-06-27,16:45,04:00,350000,248
SE9,Đà Nẵng,Huế,2026-06-27,08:15,16:00,120000,248
SPT2,Huế,Đà Nẵng,2026-06-27,16:45,04:00,120000,248
SE6,Đà Nẵng,Nha Trang,2026-06-27,08:45,16:00,450000,248
SE2,Nha Trang,Đà Nẵng,2026-06-27,15:00,04:00,450000,248
VĐ2,Hà Nội,TP Hồ Chí Minh,2026-06-28,11:30,21:00,1200000,248
SE10,TP Hồ Chí Minh,Hà Nội,2026-06-28,18:30,07:15,1200000,248
SE1,Hà Nội,Đà Nẵng,2026-06-28,12:15,16:15,800000,248
VĐ1,Đà Nẵng,Hà Nội,2026-06-28,18:00,04:45,800000,248
VĐ1,Hà Nội,Vinh,2026-06-28,05:45,21:45,300000,248
TN2,Vinh,Hà Nội,2026-06-28,14:30,06:00,300000,248
VĐ1,Hà Nội,Huế,2026-06-28,11:30,18:00,650000,248
SE8,Huế,Hà Nội,2026-06-28,15:30,06:00,650000,248
HP1,Hà Nội,Lào Cai,2026-06-28,07:45,17:45,400000,248
SE7,Lào Cai,Hà Nội,2026-06-28,13:30,05:45,400000,248
SE8,Hà Nội,Hải Phòng,2026-06-28,12:15,20:15,150000,248
SE10,Hải Phòng,Hà Nội,2026-06-28,18:15,06:30,150000,248
TN2,Hà Nội,Nha Trang,2026-06-28,09:45,21:00,950000,248
SE8,Nha Trang,Hà Nội,2026-06-28,16:45,05:15,950000,248
NA2,TP Hồ Chí Minh,Đà Nẵng,2026-06-28,09:15,20:45,850000,248
TN1,Đà Nẵng,TP Hồ Chí Minh,2026-06-28,13:30,07:30,850000,248
SPT2,TP Hồ Chí Minh,Nha Trang,2026-06-28,09:45,17:30,500000,248
TN2,Nha Trang,TP Hồ Chí Minh,2026-06-28,14:15,07:30,500000,248
SPT2,TP Hồ Chí Minh,Bình Thuận,2026-06-28,09:15,16:00,350000,248
SPT2,Bình Thuận,TP Hồ Chí Minh,2026-06-28,13:00,07:30,350000,248
SE6,Đà Nẵng,Huế,2026-06-28,05:30,17:30,120000,248
SE2,Huế,Đà Nẵng,2026-06-28,13:00,07:45,120000,248
NA1,Đà Nẵng,Nha Trang,2026-06-28,07:30,19:00,450000,248
VĐ2,Nha Trang,Đà Nẵng,2026-06-28,17:30,05:15,450000,248
SPT2,Hà Nội,TP Hồ Chí Minh,2026-06-29,10:00,20:45,1200000,248
NA1,TP Hồ Chí Minh,Hà Nội,2026-06-29,14:45,05:00,1200000,248
SE10,Hà Nội,Đà Nẵng,2026-06-29,08:30,20:00,800000,248
SE3,Đà Nẵng,Hà Nội,2026-06-29,13:15,04:30,800000,248
NA2,Hà Nội,Vinh,2026-06-29,12:30,16:45,300000,248
SE1,Vinh,Hà Nội,2026-06-29,14:30,07:45,300000,248
SE4,Hà Nội,Huế,2026-06-29,08:30,17:00,650000,248
TN2,Huế,Hà Nội,2026-06-29,18:15,04:15,650000,248
SE9,Hà Nội,Lào Cai,2026-06-29,05:45,16:45,400000,248
SPT1,Lào Cai,Hà Nội,2026-06-29,14:30,04:15,400000,248
SE8,Hà Nội,Hải Phòng,2026-06-29,08:30,20:00,150000,248
SE4,Hải Phòng,Hà Nội,2026-06-29,18:30,07:30,150000,248
SE9,Hà Nội,Nha Trang,2026-06-29,05:30,16:15,950000,248
TN1,Nha Trang,Hà Nội,2026-06-29,14:45,07:30,950000,248
NA1,TP Hồ Chí Minh,Đà Nẵng,2026-06-29,07:30,16:15,850000,248
SPT2,Đà Nẵng,TP Hồ Chí Minh,2026-06-29,17:45,05:15,850000,248
SE4,TP Hồ Chí Minh,Nha Trang,2026-06-29,05:00,18:30,500000,248
SE8,Nha Trang,TP Hồ Chí Minh,2026-06-29,14:15,06:45,500000,248
SE9,TP Hồ Chí Minh,Bình Thuận,2026-06-29,10:15,19:15,350000,248
TN2,Bình Thuận,TP Hồ Chí Minh,2026-06-29,15:15,06:30,350000,248
SE9,Đà Nẵng,Huế,2026-06-29,09:15,21:00,120000,248
TN1,Huế,Đà Nẵng,2026-06-29,16:30,04:30,120000,248
SE3,Đà Nẵng,Nha Trang,2026-06-29,09:30,21:15,450000,248
SE6,Nha Trang,Đà Nẵng,2026-06-29,15:30,07:30,450000,248
TN1,Hà Nội,TP Hồ Chí Minh,2026-06-30,11:00,21:15,1200000,248
SE10,TP Hồ Chí Minh,Hà Nội,2026-06-30,15:15,05:15,1200000,248
NA2,Hà Nội,Đà Nẵng,2026-06-30,12:45,19:15,800000,248
SE5,Đà Nẵng,Hà Nội,2026-06-30,14:45,04:30,800000,248
SPT1,Hà Nội,Vinh,2026-06-30,10:15,19:15,300000,248
HP2,Vinh,Hà Nội,2026-06-30,18:30,06:15,300000,248
SE4,Hà Nội,Huế,2026-06-30,10:00,16:15,650000,248
NA2,Huế,Hà Nội,2026-06-30,14:30,04:15,650000,248
SE9,Hà Nội,Lào Cai,2026-06-30,07:45,16:30,400000,248
SE5,Lào Cai,Hà Nội,2026-06-30,17:30,04:00,400000,248
TN1,Hà Nội,Hải Phòng,2026-06-30,05:30,18:15,150000,248
SE10,Hải Phòng,Hà Nội,2026-06-30,17:45,06:15,150000,248
SE8,Hà Nội,Nha Trang,2026-06-30,06:30,17:45,950000,248
SE1,Nha Trang,Hà Nội,2026-06-30,13:00,04:15,950000,248
SE9,TP Hồ Chí Minh,Đà Nẵng,2026-06-30,06:45,16:30,850000,248
HP2,Đà Nẵng,TP Hồ Chí Minh,2026-06-30,17:45,06:00,850000,248
SE9,TP Hồ Chí Minh,Nha Trang,2026-06-30,09:15,18:15,500000,248
HP1,Nha Trang,TP Hồ Chí Minh,2026-06-30,18:00,05:45,500000,248
NA2,TP Hồ Chí Minh,Bình Thuận,2026-06-30,07:00,19:15,350000,248
VĐ1,Bình Thuận,TP Hồ Chí Minh,2026-06-30,16:45,07:45,350000,248
SE10,Đà Nẵng,Huế,2026-06-30,08:00,17:45,120000,248
SE4,Huế,Đà Nẵng,2026-06-30,13:15,07:00,120000,248
NA2,Đà Nẵng,Nha Trang,2026-06-30,09:00,16:00,450000,248
SE2,Nha Trang,Đà Nẵng,2026-06-30,18:15,05:30,450000,248
SE6,Hà Nội,TP Hồ Chí Minh,2026-07-01,12:15,21:30,1200000,248
SE10,TP Hồ Chí Minh,Hà Nội,2026-07-01,17:00,05:45,1200000,248
NA2,Hà Nội,Đà Nẵng,2026-07-01,12:30,16:15,800000,248
SE1,Đà Nẵng,Hà Nội,2026-07-01,15:30,06:30,800000,248
SE9,Hà Nội,Vinh,2026-07-01,12:30,18:00,300000,248
HP1,Vinh,Hà Nội,2026-07-01,14:30,06:30,300000,248
HP2,Hà Nội,Huế,2026-07-01,08:45,19:00,650000,248
NA1,Huế,Hà Nội,2026-07-01,16:30,04:15,650000,248
SE5,Hà Nội,Lào Cai,2026-07-01,08:45,18:30,400000,248
SE6,Lào Cai,Hà Nội,2026-07-01,16:15,05:45,400000,248
SE8,Hà Nội,Hải Phòng,2026-07-01,07:15,17:45,150000,248
VĐ2,Hải Phòng,Hà Nội,2026-07-01,17:00,07:45,150000,248
VĐ2,Hà Nội,Nha Trang,2026-07-01,05:15,18:45,950000,248
VĐ2,Nha Trang,Hà Nội,2026-07-01,13:45,06:45,950000,248
HP1,TP Hồ Chí Minh,Đà Nẵng,2026-07-01,11:30,17:45,850000,248
VĐ2,Đà Nẵng,TP Hồ Chí Minh,2026-07-01,17:30,06:00,850000,248
VĐ2,TP Hồ Chí Minh,Nha Trang,2026-07-01,08:45,17:45,500000,248
NA1,Nha Trang,TP Hồ Chí Minh,2026-07-01,17:15,07:15,500000,248
SPT2,TP Hồ Chí Minh,Bình Thuận,2026-07-01,09:15,19:15,350000,248
NA2,Bình Thuận,TP Hồ Chí Minh,2026-07-01,15:45,04:30,350000,248
SE7,Đà Nẵng,Huế,2026-07-01,08:15,19:15,120000,248
HP1,Huế,Đà Nẵng,2026-07-01,16:15,05:30,120000,248
SE8,Đà Nẵng,Nha Trang,2026-07-01,12:15,20:15,450000,248
SE3,Nha Trang,Đà Nẵng,2026-07-01,13:45,06:45,450000,248
NA1,Hà Nội,TP Hồ Chí Minh,2026-07-02,07:45,18:15,1200000,248
VĐ2,TP Hồ Chí Minh,Hà Nội,2026-07-02,16:45,05:15,1200000,248
VĐ2,Hà Nội,Đà Nẵng,2026-07-02,05:00,21:45,800000,248
SE1,Đà Nẵng,Hà Nội,2026-07-02,14:45,06:15,800000,248
VĐ2,Hà Nội,Vinh,2026-07-02,08:15,21:30,300000,248
VĐ2,Vinh,Hà Nội,2026-07-02,17:00,04:45,300000,248
VĐ2,Hà Nội,Huế,2026-07-02,08:15,16:15,650000,248
HP1,Huế,Hà Nội,2026-07-02,18:45,05:15,650000,248
SE5,Hà Nội,Lào Cai,2026-07-02,06:30,21:15,400000,248
SE3,Lào Cai,Hà Nội,2026-07-02,13:00,05:15,400000,248
SE1,Hà Nội,Hải Phòng,2026-07-02,06:45,19:30,150000,248
SE9,Hải Phòng,Hà Nội,2026-07-02,15:15,07:30,150000,248
SE6,Hà Nội,Nha Trang,2026-07-02,05:00,19:00,950000,248
SE6,Nha Trang,Hà Nội,2026-07-02,18:30,07:15,950000,248
VĐ2,TP Hồ Chí Minh,Đà Nẵng,2026-07-02,12:00,17:30,850000,248
SE8,Đà Nẵng,TP Hồ Chí Minh,2026-07-02,15:00,06:30,850000,248
SE10,TP Hồ Chí Minh,Nha Trang,2026-07-02,07:30,21:30,500000,248
HP2,Nha Trang,TP Hồ Chí Minh,2026-07-02,16:45,07:45,500000,248
SE2,TP Hồ Chí Minh,Bình Thuận,2026-07-02,06:00,21:15,350000,248
SE8,Bình Thuận,TP Hồ Chí Minh,2026-07-02,18:15,07:30,350000,248
SPT1,Đà Nẵng,Huế,2026-07-02,09:00,20:45,120000,248
NA2,Huế,Đà Nẵng,2026-07-02,17:00,07:30,120000,248
SE8,Đà Nẵng,Nha Trang,2026-07-02,05:00,16:00,450000,248
SE4,Nha Trang,Đà Nẵng,2026-07-02,17:30,04:30,450000,248
SE5,Hà Nội,TP Hồ Chí Minh,2026-07-03,10:30,21:00,1200000,248
SE5,TP Hồ Chí Minh,Hà Nội,2026-07-03,14:00,04:15,1200000,248
SE6,Hà Nội,Đà Nẵng,2026-07-03,05:15,19:00,800000,248
SE3,Đà Nẵng,Hà Nội,2026-07-03,14:45,04:15,800000,248
SE7,Hà Nội,Vinh,2026-07-03,10:30,19:45,300000,248
SE10,Vinh,Hà Nội,2026-07-03,15:30,07:30,300000,248
VĐ1,Hà Nội,Huế,2026-07-03,08:45,18:00,650000,248
SPT1,Huế,Hà Nội,2026-07-03,15:15,04:30,650000,248
NA2,Hà Nội,Lào Cai,2026-07-03,10:00,20:15,400000,248
SE2,Lào Cai,Hà Nội,2026-07-03,13:30,07:00,400000,248
SE2,Hà Nội,Hải Phòng,2026-07-03,05:45,20:00,150000,248
SE1,Hải Phòng,Hà Nội,2026-07-03,17:30,06:00,150000,248
SE9,Hà Nội,Nha Trang,2026-07-03,06:45,19:15,950000,248
SE8,Nha Trang,Hà Nội,2026-07-03,15:45,07:15,950000,248
SE5,TP Hồ Chí Minh,Đà Nẵng,2026-07-03,08:30,18:15,850000,248
SE7,Đà Nẵng,TP Hồ Chí Minh,2026-07-03,17:15,05:45,850000,248
VĐ1,TP Hồ Chí Minh,Nha Trang,2026-07-03,08:30,18:30,500000,248
NA1,Nha Trang,TP Hồ Chí Minh,2026-07-03,16:30,04:15,500000,248
HP1,TP Hồ Chí Minh,Bình Thuận,2026-07-03,08:15,17:45,350000,248
SE3,Bình Thuận,TP Hồ Chí Minh,2026-07-03,14:30,07:15,350000,248
SE6,Đà Nẵng,Huế,2026-07-03,11:45,17:15,120000,248
SE2,Huế,Đà Nẵng,2026-07-03,18:30,06:00,120000,248
SE10,Đà Nẵng,Nha Trang,2026-07-03,07:30,21:30,450000,248
